"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"US1COJF0072","BROOMFIELD 2.3 SSW, CO US","2018-09-22","0.00",,,
"US1COJF0072","BROOMFIELD 2.3 SSW, CO US","2018-09-23","0.00",,,
"US1COJF0072","BROOMFIELD 2.3 SSW, CO US","2018-09-24","0.00",,,
"US1COJF0072","BROOMFIELD 2.3 SSW, CO US","2018-09-25","0.00",,,
"US1COJF0072","BROOMFIELD 2.3 SSW, CO US","2018-09-26","0.00",,,
"US1COJF0072","BROOMFIELD 2.3 SSW, CO US","2018-09-27","0.00",,,
"US1COJF0072","BROOMFIELD 2.3 SSW, CO US","2018-09-28","0.00",,,
"US1COJF0072","BROOMFIELD 2.3 SSW, CO US","2018-09-29","0.00",,,
"US1COBO0030","BOULDER 1.9 SE, CO US","2018-09-02","0.00",,,
"US1COBO0030","BOULDER 1.9 SE, CO US","2018-09-03","0.00",,,
"US1COBO0030","BOULDER 1.9 SE, CO US","2018-09-04","0.00",,,
"US1COBO0030","BOULDER 1.9 SE, CO US","2018-09-05","0.80",,,
"US1COBO0030","BOULDER 1.9 SE, CO US","2018-09-06","0.06",,,
"US1COBO0030","BOULDER 1.9 SE, CO US","2018-09-07","0.03",,,
"US1COBO0030","BOULDER 1.9 SE, CO US","2018-09-08","0.00",,,
"US1COBO0030","BOULDER 1.9 SE, CO US","2018-09-09","0.00",,,
"US1COBO0030","BOULDER 1.9 SE, CO US","2018-09-10","0.00",,,
"US1COBO0030","BOULDER 1.9 SE, CO US","2018-09-11","0.00",,,
"US1COBO0030","BOULDER 1.9 SE, CO US","2018-09-12","0.00",,,
"US1COBO0030","BOULDER 1.9 SE, CO US","2018-09-13","0.00",,,
"US1COBO0030","BOULDER 1.9 SE, CO US","2018-09-14","0.00",,,
"US1COBO0030","BOULDER 1.9 SE, CO US","2018-09-15","0.00",,,
"US1COBO0030","BOULDER 1.9 SE, CO US","2018-09-16","0.00",,,
"US1COBO0030","BOULDER 1.9 SE, CO US","2018-09-17","0.00",,,
"US1COBO0030","BOULDER 1.9 SE, CO US","2018-09-18","0.00",,,
"US1COBO0030","BOULDER 1.9 SE, CO US","2018-09-19","0.00",,,
"US1COBO0030","BOULDER 1.9 SE, CO US","2018-09-20","0.02",,,
"US1COBO0030","BOULDER 1.9 SE, CO US","2018-09-21","0.00",,,
"US1COBO0030","BOULDER 1.9 SE, CO US","2018-09-22","0.00",,,
"US1COBO0030","BOULDER 1.9 SE, CO US","2018-09-23","0.00",,,
"US1COBO0030","BOULDER 1.9 SE, CO US","2018-09-24","0.00",,,
"US1COBO0030","BOULDER 1.9 SE, CO US","2018-09-25","0.00",,,
"US1COBO0030","BOULDER 1.9 SE, CO US","2018-09-26","0.00",,,
"US1COBO0030","BOULDER 1.9 SE, CO US","2018-09-27","0.00",,,
"US1COBO0030","BOULDER 1.9 SE, CO US","2018-09-28","0.00",,,
"US1COBO0030","BOULDER 1.9 SE, CO US","2018-09-29","0.00",,,
"US1COBO0271","ERIE 1.9 WNW, CO US","2018-09-02","0.00",,,
"US1COBO0271","ERIE 1.9 WNW, CO US","2018-09-03","0.00",,,
"US1COBO0271","ERIE 1.9 WNW, CO US","2018-09-04","0.00",,,
"US1COBO0271","ERIE 1.9 WNW, CO US","2018-09-05","0.51",,,
"US1COBO0271","ERIE 1.9 WNW, CO US","2018-09-06","0.04",,,
"US1COBO0271","ERIE 1.9 WNW, CO US","2018-09-07","0.00",,,
"US1COBO0271","ERIE 1.9 WNW, CO US","2018-09-08","0.00",,,
"US1COBO0271","ERIE 1.9 WNW, CO US","2018-09-09","0.00",,,
"US1COBO0271","ERIE 1.9 WNW, CO US","2018-09-10","0.00",,,
"US1COBO0271","ERIE 1.9 WNW, CO US","2018-09-11","0.00",,,
"US1COBO0271","ERIE 1.9 WNW, CO US","2018-09-12","0.00",,,
"US1COBO0271","ERIE 1.9 WNW, CO US","2018-09-13","0.00",,,
"US1COBO0271","ERIE 1.9 WNW, CO US","2018-09-14","0.00",,,
"US1COBO0271","ERIE 1.9 WNW, CO US","2018-09-15","0.00",,,
"US1COBO0271","ERIE 1.9 WNW, CO US","2018-09-16","0.00",,,
"US1COBO0271","ERIE 1.9 WNW, CO US","2018-09-17","0.00",,,
"US1COBO0271","ERIE 1.9 WNW, CO US","2018-09-18","0.00",,,
"US1COBO0271","ERIE 1.9 WNW, CO US","2018-09-22","0.00",,,
"US1COBO0271","ERIE 1.9 WNW, CO US","2018-09-23","0.00",,,
"US1COBO0271","ERIE 1.9 WNW, CO US","2018-09-24","0.00",,,
"US1COBO0271","ERIE 1.9 WNW, CO US","2018-09-25","0.00",,,
"US1COBO0271","ERIE 1.9 WNW, CO US","2018-09-26","0.00",,,
"US1COBO0271","ERIE 1.9 WNW, CO US","2018-09-27","0.00",,,
"US1COBO0271","ERIE 1.9 WNW, CO US","2018-09-28","0.00",,,
"US1COBO0271","ERIE 1.9 WNW, CO US","2018-09-29","0.00",,,
"USC00053629","GROSS RESERVOIR, CO US","2018-09-02","0.00",,"73","46"
"USC00053629","GROSS RESERVOIR, CO US","2018-09-03","0.00",,"71","49"
"USC00053629","GROSS RESERVOIR, CO US","2018-09-04","0.00",,"72","44"
"USC00053629","GROSS RESERVOIR, CO US","2018-09-05","0.75",,"74","46"
"USC00053629","GROSS RESERVOIR, CO US","2018-09-06","0.35",,"60","42"
"USC00053629","GROSS RESERVOIR, CO US","2018-09-07","0.18",,"62","41"
"USC00053629","GROSS RESERVOIR, CO US","2018-09-08","0.00",,"67","41"
"USC00053629","GROSS RESERVOIR, CO US","2018-09-09","0.00",,"72","42"
"USC00053629","GROSS RESERVOIR, CO US","2018-09-10","0.15",,"78","44"
"USC00053629","GROSS RESERVOIR, CO US","2018-09-11","0.00",,"76","46"
"USC00053629","GROSS RESERVOIR, CO US","2018-09-12","0.00",,"81","48"
"USC00053629","GROSS RESERVOIR, CO US","2018-09-13","0.00",,"82","43"
"USC00053629","GROSS RESERVOIR, CO US","2018-09-14","0.00",,"83","44"
"USC00053629","GROSS RESERVOIR, CO US","2018-09-15","0.00",,"81","45"
"USC00053629","GROSS RESERVOIR, CO US","2018-09-16","0.00",,"81","47"
"USC00053629","GROSS RESERVOIR, CO US","2018-09-17","0.00",,"82","49"
"USC00053629","GROSS RESERVOIR, CO US","2018-09-18","0.00",,"82","46"
"USC00053629","GROSS RESERVOIR, CO US","2018-09-19","0.00",,"79","47"
"USC00053629","GROSS RESERVOIR, CO US","2018-09-20","0.00",,"76","46"
"USC00053629","GROSS RESERVOIR, CO US","2018-09-21","0.00",,"74","39"
"USC00053629","GROSS RESERVOIR, CO US","2018-09-22","0.00",,"66","39"
"USC00053629","GROSS RESERVOIR, CO US","2018-09-23","0.00",,"78","39"
"USC00053629","GROSS RESERVOIR, CO US","2018-09-24","0.00",,"77","44"
"USC00053629","GROSS RESERVOIR, CO US","2018-09-26","0.00",,"53","32"
"USC00053629","GROSS RESERVOIR, CO US","2018-09-27","0.00",,"62","31"
"USC00053629","GROSS RESERVOIR, CO US","2018-09-28","0.00",,"72","32"
"USR0000CBDR","SUGARLOAF COLORADO, CO US","2018-09-02",,"65","75","57"
"USR0000CBDR","SUGARLOAF COLORADO, CO US","2018-09-03",,"65","74","57"
"USR0000CBDR","SUGARLOAF COLORADO, CO US","2018-09-04",,"65","78","54"
"USR0000CBDR","SUGARLOAF COLORADO, CO US","2018-09-05",,"54","64","50"
"USR0000CBDR","SUGARLOAF COLORADO, CO US","2018-09-06",,"56","68","48"
"USR0000CBDR","SUGARLOAF COLORADO, CO US","2018-09-07",,"59","71","47"
"USR0000CBDR","SUGARLOAF COLORADO, CO US","2018-09-08",,"63","73","51"
"USR0000CBDR","SUGARLOAF COLORADO, CO US","2018-09-09",,"69","82","56"
"USR0000CBDR","SUGARLOAF COLORADO, CO US","2018-09-10",,"70","87","57"
"USR0000CBDR","SUGARLOAF COLORADO, CO US","2018-09-11",,"72","87","62"
"USR0000CBDR","SUGARLOAF COLORADO, CO US","2018-09-12",,"74","86","61"
"USR0000CBDR","SUGARLOAF COLORADO, CO US","2018-09-13",,"74","88","58"
"USR0000CBDR","SUGARLOAF COLORADO, CO US","2018-09-14",,"73","86","59"
"USR0000CBDR","SUGARLOAF COLORADO, CO US","2018-09-15",,"73","86","59"
"USR0000CBDR","SUGARLOAF COLORADO, CO US","2018-09-16",,"76","86","66"
"USR0000CBDR","SUGARLOAF COLORADO, CO US","2018-09-17",,"72","86","61"
"USR0000CBDR","SUGARLOAF COLORADO, CO US","2018-09-18",,"70","83","58"
"USR0000CBDR","SUGARLOAF COLORADO, CO US","2018-09-19",,"67","81","54"
"USR0000CBDR","SUGARLOAF COLORADO, CO US","2018-09-20",,"62","80","49"
"USR0000CBDR","SUGARLOAF COLORADO, CO US","2018-09-21",,"57","70","44"
"USR0000CBDR","SUGARLOAF COLORADO, CO US","2018-09-22",,"67","82","54"
"USR0000CBDR","SUGARLOAF COLORADO, CO US","2018-09-23",,"69","83","56"
"USR0000CBDR","SUGARLOAF COLORADO, CO US","2018-09-24",,"61","74","52"
"USR0000CBDR","SUGARLOAF COLORADO, CO US","2018-09-25",,"47","57","38"
"USR0000CBDR","SUGARLOAF COLORADO, CO US","2018-09-26",,"52","68","37"
"USR0000CBDR","SUGARLOAF COLORADO, CO US","2018-09-27",,"58","73","41"
"USR0000CBDR","SUGARLOAF COLORADO, CO US","2018-09-28",,"40","43","36"
"USR0000CBDR","SUGARLOAF COLORADO, CO US","2018-09-29",,"63","85","35"
"US1COBO0391","BOULDER 2.2 W, CO US","2018-09-02","0.00",,,
"US1COBO0391","BOULDER 2.2 W, CO US","2018-09-04","0.00",,,
"US1COBO0391","BOULDER 2.2 W, CO US","2018-09-05","0.72",,,
"US1COBO0391","BOULDER 2.2 W, CO US","2018-09-13","0.00",,,
"US1COBO0391","BOULDER 2.2 W, CO US","2018-09-14","0.00",,,
"US1COBO0391","BOULDER 2.2 W, CO US","2018-09-15","0.00",,,
"US1COBO0391","BOULDER 2.2 W, CO US","2018-09-16","0.00",,,
"US1COBO0391","BOULDER 2.2 W, CO US","2018-09-17","0.00",,,
"US1COBO0391","BOULDER 2.2 W, CO US","2018-09-18","0.00",,,
"US1COBO0391","BOULDER 2.2 W, CO US","2018-09-20","0.05",,,
"US1COBO0391","BOULDER 2.2 W, CO US","2018-09-26","0.00",,,
"US1COBO0391","BOULDER 2.2 W, CO US","2018-09-27","0.00",,,
"US1COBO0391","BOULDER 2.2 W, CO US","2018-09-28","0.00",,,
"US1COBO0391","BOULDER 2.2 W, CO US","2018-09-29","0.00",,,
"USS0005J42S","NIWOT, CO US","2018-09-02","0.10","50","66","37"
"USS0005J42S","NIWOT, CO US","2018-09-03","0.00","50","60","41"
"USS0005J42S","NIWOT, CO US","2018-09-04","0.00","52","65","42"
"USS0005J42S","NIWOT, CO US","2018-09-05","0.30","46","62","39"
"USS0005J42S","NIWOT, CO US","2018-09-06","0.00","43","58","34"
"USS0005J42S","NIWOT, CO US","2018-09-07","0.10","45","60","32"
"USS0005J42S","NIWOT, CO US","2018-09-08","0.00","50","67","35"
"USS0005J42S","NIWOT, CO US","2018-09-09","0.00","52","67","39"
"USS0005J42S","NIWOT, CO US","2018-09-10","0.00","52","69","36"
"USS0005J42S","NIWOT, CO US","2018-09-11","0.00","56","71","41"
"USS0005J42S","NIWOT, CO US","2018-09-12","0.00","60","72","48"
"USS0005J42S","NIWOT, CO US","2018-09-13","0.00","52","74",
"USS0005J42S","NIWOT, CO US","2018-09-14","0.00","57","72","41"
"USS0005J42S","NIWOT, CO US","2018-09-15","0.00","59","72","41"
"USS0005J42S","NIWOT, CO US","2018-09-16","0.00","61","72","48"
"USS0005J42S","NIWOT, CO US","2018-09-17","0.10","58","72","44"
"USS0005J42S","NIWOT, CO US","2018-09-18","0.00","58","73","43"
"USS0005J42S","NIWOT, CO US","2018-09-19","0.00","55","71","46"
"USS0005J42S","NIWOT, CO US","2018-09-20","0.10","50","60","33"
"USS0005J42S","NIWOT, CO US","2018-09-21","0.00","44","60","29"
"USS0005J42S","NIWOT, CO US","2018-09-22","0.00","52","65","39"
"USS0005J42S","NIWOT, CO US","2018-09-23","0.00","55","66","44"
"USS0005J42S","NIWOT, CO US","2018-09-24","0.10","47","57","40"
"USS0005J42S","NIWOT, CO US","2018-09-25","0.00","38","52","29"
"USS0005J42S","NIWOT, CO US","2018-09-26","0.00","44","56","28"
"USS0005J42S","NIWOT, CO US","2018-09-27","0.00","48","59","37"
"USS0005J42S","NIWOT, CO US","2018-09-28","0.00","48","61","39"
"USS0005J42S","NIWOT, CO US","2018-09-29","0.00","54","66","45"
"US1COAD0153","WESTMINSTER 1.6 NE, CO US","2018-09-02","0.00",,,
"US1COAD0153","WESTMINSTER 1.6 NE, CO US","2018-09-03","0.00",,,
"US1COAD0153","WESTMINSTER 1.6 NE, CO US","2018-09-04","0.00",,,
"US1COAD0153","WESTMINSTER 1.6 NE, CO US","2018-09-05","0.85",,,
"US1COAD0153","WESTMINSTER 1.6 NE, CO US","2018-09-06","0.12",,,
"US1COAD0153","WESTMINSTER 1.6 NE, CO US","2018-09-07","0.01",,,
"US1COAD0153","WESTMINSTER 1.6 NE, CO US","2018-09-08","0.00",,,
"US1COAD0153","WESTMINSTER 1.6 NE, CO US","2018-09-09","0.00",,,
"US1COAD0153","WESTMINSTER 1.6 NE, CO US","2018-09-10","0.00",,,
"US1COAD0153","WESTMINSTER 1.6 NE, CO US","2018-09-11","0.00",,,
"US1COAD0153","WESTMINSTER 1.6 NE, CO US","2018-09-12","0.00",,,
"US1COAD0153","WESTMINSTER 1.6 NE, CO US","2018-09-13","0.00",,,
"US1COAD0153","WESTMINSTER 1.6 NE, CO US","2018-09-14","0.00",,,
"US1COAD0153","WESTMINSTER 1.6 NE, CO US","2018-09-15","0.00",,,
"US1COAD0153","WESTMINSTER 1.6 NE, CO US","2018-09-16","0.00",,,
"US1COAD0153","WESTMINSTER 1.6 NE, CO US","2018-09-17","0.00",,,
"US1COAD0153","WESTMINSTER 1.6 NE, CO US","2018-09-18","0.00",,,
"US1COAD0153","WESTMINSTER 1.6 NE, CO US","2018-09-19","0.00",,,
"US1COAD0153","WESTMINSTER 1.6 NE, CO US","2018-09-20","0.37",,,
"US1COAD0153","WESTMINSTER 1.6 NE, CO US","2018-09-21","0.00",,,
"US1COAD0153","WESTMINSTER 1.6 NE, CO US","2018-09-22","0.00",,,
"US1COAD0153","WESTMINSTER 1.6 NE, CO US","2018-09-23","0.00",,,
"US1COAD0153","WESTMINSTER 1.6 NE, CO US","2018-09-24","0.00",,,
"US1COAD0153","WESTMINSTER 1.6 NE, CO US","2018-09-25","0.00",,,
"US1COAD0153","WESTMINSTER 1.6 NE, CO US","2018-09-26","0.00",,,
"US1COAD0153","WESTMINSTER 1.6 NE, CO US","2018-09-27","0.00",,,
"US1COAD0153","WESTMINSTER 1.6 NE, CO US","2018-09-28","0.00",,,
"US1COAD0153","WESTMINSTER 1.6 NE, CO US","2018-09-29","0.00",,,
"US1COBO0159","BOULDER 3.6 WNW, CO US","2018-09-02","0.00",,,
"US1COBO0159","BOULDER 3.6 WNW, CO US","2018-09-03","0.00",,,
"US1COBO0159","BOULDER 3.6 WNW, CO US","2018-09-04","0.00",,,
"US1COBO0159","BOULDER 3.6 WNW, CO US","2018-09-05","0.27",,,
"US1COBO0159","BOULDER 3.6 WNW, CO US","2018-09-06","0.12",,,
"US1COBO0159","BOULDER 3.6 WNW, CO US","2018-09-07","0.11",,,
"US1COBO0159","BOULDER 3.6 WNW, CO US","2018-09-08","0.00",,,
"US1COBO0159","BOULDER 3.6 WNW, CO US","2018-09-09","0.00",,,
"US1COBO0159","BOULDER 3.6 WNW, CO US","2018-09-10","0.00",,,
"US1COBO0159","BOULDER 3.6 WNW, CO US","2018-09-11","0.00",,,
"US1COBO0159","BOULDER 3.6 WNW, CO US","2018-09-12","0.00",,,
"US1COBO0159","BOULDER 3.6 WNW, CO US","2018-09-13","0.00",,,
"US1COBO0159","BOULDER 3.6 WNW, CO US","2018-09-14","0.00",,,
"US1COBO0159","BOULDER 3.6 WNW, CO US","2018-09-15","0.00",,,
"US1COBO0159","BOULDER 3.6 WNW, CO US","2018-09-16","0.00",,,
"US1COBO0159","BOULDER 3.6 WNW, CO US","2018-09-17","0.00",,,
"US1COBO0159","BOULDER 3.6 WNW, CO US","2018-09-18","0.00",,,
"US1COBO0159","BOULDER 3.6 WNW, CO US","2018-09-19","0.00",,,
"US1COBO0159","BOULDER 3.6 WNW, CO US","2018-09-20","0.07",,,
"US1COBO0159","BOULDER 3.6 WNW, CO US","2018-09-21","0.00",,,
"US1COBO0159","BOULDER 3.6 WNW, CO US","2018-09-22","0.00",,,
"US1COBO0159","BOULDER 3.6 WNW, CO US","2018-09-23","0.00",,,
"US1COBO0159","BOULDER 3.6 WNW, CO US","2018-09-24","0.00",,,
"US1COBO0159","BOULDER 3.6 WNW, CO US","2018-09-25","0.00",,,
"US1COBO0159","BOULDER 3.6 WNW, CO US","2018-09-26","0.00",,,
"US1COBO0159","BOULDER 3.6 WNW, CO US","2018-09-27","0.00",,,
"US1COBO0159","BOULDER 3.6 WNW, CO US","2018-09-28","0.00",,,
"US1COBO0434","BOULDER 3.3 NW, CO US","2018-09-02","0.00",,,
"US1COBO0434","BOULDER 3.3 NW, CO US","2018-09-03","0.00",,,
"US1COBO0434","BOULDER 3.3 NW, CO US","2018-09-04","0.00",,,
"US1COBO0434","BOULDER 3.3 NW, CO US","2018-09-05","0.38",,,
"US1COBO0434","BOULDER 3.3 NW, CO US","2018-09-06","0.03",,,
"US1COBO0434","BOULDER 3.3 NW, CO US","2018-09-07","0.05",,,
"US1COBO0434","BOULDER 3.3 NW, CO US","2018-09-08","0.00",,,
"US1COBO0434","BOULDER 3.3 NW, CO US","2018-09-09","0.00",,,
"US1COBO0434","BOULDER 3.3 NW, CO US","2018-09-10","0.00",,,
"US1COBO0434","BOULDER 3.3 NW, CO US","2018-09-11","0.00",,,
"US1COBO0434","BOULDER 3.3 NW, CO US","2018-09-12","0.00",,,
"US1COBO0434","BOULDER 3.3 NW, CO US","2018-09-13","0.00",,,
"US1COBO0434","BOULDER 3.3 NW, CO US","2018-09-14","0.00",,,
"US1COBO0434","BOULDER 3.3 NW, CO US","2018-09-15","0.00",,,
"US1COBO0434","BOULDER 3.3 NW, CO US","2018-09-16","0.00",,,
"US1COBO0434","BOULDER 3.3 NW, CO US","2018-09-17","0.00",,,
"US1COBO0434","BOULDER 3.3 NW, CO US","2018-09-18","0.00",,,
"US1COBO0434","BOULDER 3.3 NW, CO US","2018-09-19","0.00",,,
"US1COBO0434","BOULDER 3.3 NW, CO US","2018-09-20","0.06",,,
"US1COBO0434","BOULDER 3.3 NW, CO US","2018-09-21","0.00",,,
"US1COBO0434","BOULDER 3.3 NW, CO US","2018-09-22","0.00",,,
"US1COBO0434","BOULDER 3.3 NW, CO US","2018-09-23","0.00",,,
"US1COBO0434","BOULDER 3.3 NW, CO US","2018-09-24","0.00",,,
"US1COBO0434","BOULDER 3.3 NW, CO US","2018-09-25","0.00",,,
"US1COBO0434","BOULDER 3.3 NW, CO US","2018-09-26","0.00",,,
"US1COBO0434","BOULDER 3.3 NW, CO US","2018-09-27","0.00",,,
"US1COBO0434","BOULDER 3.3 NW, CO US","2018-09-28","0.00",,,
"US1COBO0434","BOULDER 3.3 NW, CO US","2018-09-29","0.00",,,
"US1COBO0035","BOULDER 1.5 NW, CO US","2018-09-02","0.00",,,
"US1COBO0035","BOULDER 1.5 NW, CO US","2018-09-03","0.00",,,
"US1COBO0035","BOULDER 1.5 NW, CO US","2018-09-04","0.00",,,
"US1COBO0035","BOULDER 1.5 NW, CO US","2018-09-05","1.02",,,
"US1COBO0035","BOULDER 1.5 NW, CO US","2018-09-06","0.04",,,
"US1COBO0035","BOULDER 1.5 NW, CO US","2018-09-07","0.15",,,
"US1COBO0035","BOULDER 1.5 NW, CO US","2018-09-08","0.00",,,
"US1COBO0448","BOULDER 4.4 NE, CO US","2018-09-02","0.00",,,
"US1COBO0448","BOULDER 4.4 NE, CO US","2018-09-03","0.00",,,
"US1COBO0448","BOULDER 4.4 NE, CO US","2018-09-04","0.00",,,
"US1COBO0448","BOULDER 4.4 NE, CO US","2018-09-05","0.48",,,
"US1COBO0448","BOULDER 4.4 NE, CO US","2018-09-06","0.02",,,
"US1COBO0448","BOULDER 4.4 NE, CO US","2018-09-08","0.00",,,
"US1COBO0448","BOULDER 4.4 NE, CO US","2018-09-09","0.00",,,
"US1COBO0448","BOULDER 4.4 NE, CO US","2018-09-10","0.00",,,
"US1COBO0448","BOULDER 4.4 NE, CO US","2018-09-11","0.00",,,
"US1COBO0448","BOULDER 4.4 NE, CO US","2018-09-13","0.00",,,
"US1COBO0448","BOULDER 4.4 NE, CO US","2018-09-14","0.00",,,
"US1COBO0448","BOULDER 4.4 NE, CO US","2018-09-15","0.00",,,
"US1COBO0448","BOULDER 4.4 NE, CO US","2018-09-16","0.00",,,
"US1COBO0448","BOULDER 4.4 NE, CO US","2018-09-17","0.00",,,
"US1COBO0448","BOULDER 4.4 NE, CO US","2018-09-18","0.00",,,
"US1COBO0448","BOULDER 4.4 NE, CO US","2018-09-19","0.00",,,
"US1COBO0448","BOULDER 4.4 NE, CO US","2018-09-20","0.03",,,
"US1COBO0448","BOULDER 4.4 NE, CO US","2018-09-21","0.00",,,
"US1COBO0448","BOULDER 4.4 NE, CO US","2018-09-22","0.00",,,
"US1COBO0448","BOULDER 4.4 NE, CO US","2018-09-23","0.00",,,
"US1COBO0448","BOULDER 4.4 NE, CO US","2018-09-24","0.00",,,
"US1COBO0448","BOULDER 4.4 NE, CO US","2018-09-26","0.00",,,
"US1COBO0448","BOULDER 4.4 NE, CO US","2018-09-27","0.00",,,
"US1COBO0448","BOULDER 4.4 NE, CO US","2018-09-28","0.00",,,
"US1COBO0446","BOULDER 1.9 SSE, CO US","2018-09-02","0.00",,,
"US1COBO0446","BOULDER 1.9 SSE, CO US","2018-09-03","0.00",,,
"US1COBO0446","BOULDER 1.9 SSE, CO US","2018-09-04","0.00",,,
"US1COBO0446","BOULDER 1.9 SSE, CO US","2018-09-05","0.75",,,
"US1COBO0446","BOULDER 1.9 SSE, CO US","2018-09-06","0.05",,,
"US1COBO0446","BOULDER 1.9 SSE, CO US","2018-09-07","0.03",,,
"US1COBO0446","BOULDER 1.9 SSE, CO US","2018-09-08","0.00",,,
"US1COBO0446","BOULDER 1.9 SSE, CO US","2018-09-09","0.00",,,
"US1COBO0446","BOULDER 1.9 SSE, CO US","2018-09-10","0.00",,,
"US1COBO0446","BOULDER 1.9 SSE, CO US","2018-09-12","0.00",,,
"US1COBO0446","BOULDER 1.9 SSE, CO US","2018-09-16","0.00",,,
"US1COBO0446","BOULDER 1.9 SSE, CO US","2018-09-17","0.00",,,
"US1COBO0446","BOULDER 1.9 SSE, CO US","2018-09-18","0.00",,,
"US1COBO0446","BOULDER 1.9 SSE, CO US","2018-09-20","0.02",,,
"US1COBO0446","BOULDER 1.9 SSE, CO US","2018-09-21","0.00",,,
"US1COBO0446","BOULDER 1.9 SSE, CO US","2018-09-23","0.00",,,
"US1COBO0446","BOULDER 1.9 SSE, CO US","2018-09-24","0.00",,,
"US1COBO0446","BOULDER 1.9 SSE, CO US","2018-09-25","0.00",,,
"US1COBO0446","BOULDER 1.9 SSE, CO US","2018-09-26","0.00",,,
"US1COBO0041","BOULDER 6.8 SE, CO US","2018-09-05","0.83",,,
"US1COBO0041","BOULDER 6.8 SE, CO US","2018-09-06","0.05",,,
"US1COBO0041","BOULDER 6.8 SE, CO US","2018-09-07","0.06",,,
"US1COBO0041","BOULDER 6.8 SE, CO US","2018-09-20","0.01",,,
"US1COBO0282","BOULDER 4.4 S, CO US","2018-09-05","0.90",,,
"US1COBO0441","LONGMONT 0.3 W, CO US","2018-09-03","0.00",,,
"US1COBO0441","LONGMONT 0.3 W, CO US","2018-09-04","0.00",,,
"US1COBO0441","LONGMONT 0.3 W, CO US","2018-09-05","0.25",,,
"US1COBO0441","LONGMONT 0.3 W, CO US","2018-09-06","0.02",,,
"US1COBO0441","LONGMONT 0.3 W, CO US","2018-09-07","0.02",,,
"US1COBO0441","LONGMONT 0.3 W, CO US","2018-09-08","0.00",,,
"US1COBO0441","LONGMONT 0.3 W, CO US","2018-09-10","0.00",,,
"US1COBO0441","LONGMONT 0.3 W, CO US","2018-09-11","0.00",,,
"US1COBO0441","LONGMONT 0.3 W, CO US","2018-09-12","0.00",,,
"US1COBO0441","LONGMONT 0.3 W, CO US","2018-09-13","0.00",,,
"US1COBO0441","LONGMONT 0.3 W, CO US","2018-09-14","0.00",,,
"US1COBO0441","LONGMONT 0.3 W, CO US","2018-09-15","0.00",,,
"US1COBO0441","LONGMONT 0.3 W, CO US","2018-09-17","0.00",,,
"US1COBO0441","LONGMONT 0.3 W, CO US","2018-09-18","0.00",,,
"US1COBO0441","LONGMONT 0.3 W, CO US","2018-09-19","0.00",,,
"US1COBO0441","LONGMONT 0.3 W, CO US","2018-09-20","0.05",,,
"US1COBO0441","LONGMONT 0.3 W, CO US","2018-09-21","0.00",,,
"US1COBO0441","LONGMONT 0.3 W, CO US","2018-09-22","0.00",,,
"US1COBO0441","LONGMONT 0.3 W, CO US","2018-09-23","0.00",,,
"US1COBO0441","LONGMONT 0.3 W, CO US","2018-09-24","0.00",,,
"US1COBO0441","LONGMONT 0.3 W, CO US","2018-09-25","0.00",,,
"US1COBO0441","LONGMONT 0.3 W, CO US","2018-09-27","0.00",,,
"US1COBO0441","LONGMONT 0.3 W, CO US","2018-09-28","0.00",,,
"US1COAD0082","WESTMINSTER 0.8 ESE, CO US","2018-09-02","0.00",,,
"US1COAD0082","WESTMINSTER 0.8 ESE, CO US","2018-09-03","0.00",,,
"US1COAD0082","WESTMINSTER 0.8 ESE, CO US","2018-09-04","0.00",,,
"US1COAD0082","WESTMINSTER 0.8 ESE, CO US","2018-09-05","0.71",,,
"US1COAD0082","WESTMINSTER 0.8 ESE, CO US","2018-09-06","0.07",,,
"US1COAD0082","WESTMINSTER 0.8 ESE, CO US","2018-09-07","0.00",,,
"US1COAD0082","WESTMINSTER 0.8 ESE, CO US","2018-09-08","0.00",,,
"US1COAD0082","WESTMINSTER 0.8 ESE, CO US","2018-09-09","0.00",,,
"US1COAD0082","WESTMINSTER 0.8 ESE, CO US","2018-09-10","0.00",,,
"US1COAD0082","WESTMINSTER 0.8 ESE, CO US","2018-09-11","0.00",,,
"US1COAD0082","WESTMINSTER 0.8 ESE, CO US","2018-09-12","0.00",,,
"US1COAD0082","WESTMINSTER 0.8 ESE, CO US","2018-09-13","0.00",,,
"US1COAD0082","WESTMINSTER 0.8 ESE, CO US","2018-09-14","0.00",,,
"US1COAD0082","WESTMINSTER 0.8 ESE, CO US","2018-09-15","0.00",,,
"US1COAD0082","WESTMINSTER 0.8 ESE, CO US","2018-09-16","0.00",,,
"US1COAD0082","WESTMINSTER 0.8 ESE, CO US","2018-09-17","0.00",,,
"US1COAD0082","WESTMINSTER 0.8 ESE, CO US","2018-09-18","0.00",,,
"US1COAD0082","WESTMINSTER 0.8 ESE, CO US","2018-09-19","0.00",,,
"US1COAD0082","WESTMINSTER 0.8 ESE, CO US","2018-09-21","0.00",,,
"US1COAD0082","WESTMINSTER 0.8 ESE, CO US","2018-09-22","0.00",,,
"US1COAD0082","WESTMINSTER 0.8 ESE, CO US","2018-09-23","0.00",,,
"US1COAD0082","WESTMINSTER 0.8 ESE, CO US","2018-09-24","0.00",,,
"US1COAD0082","WESTMINSTER 0.8 ESE, CO US","2018-09-25","0.00",,,
